work_id,author,author_ml,author_name_tei,author_page,title_ml,title_en,toc_title,section_label,work_type,keywords,domain,derivation,factuality,constitution,language,source_url,html_url,publisher,pub_place,digital_edition_date,digital_edition_year,source_pub_year,source_publisher,source_pages,typeset_by,edited_by,encoded_by,sponsor,funder,licence,licence_url,setting_place,setting_time,word_count,char_count,para_count,chillu_atomic,chillu_zwj,chillu_encoding,unicode_form,sha256
rajeswari-pookkalam,K. Rajeswari,രാജേശ്വരി കെ,K. Rajeswari,https://books.sayahna.org/html/sfn-k-rajeswari.html,പൂക്കാലം വരവായി,Pookkalam Varavaayi,പൂക്കാലം വരവായി,Essay,article,Article; K. Rajeswari; Pookkalam Varavaayi; കെ. രാജേശ്വരി; പൂക്കാലം വരവായി; Open Access Publishing; Malayalam; Sayahna Foundation; Free Software; XML,art,orginal,fact,single,ml,https://books.sayahna.org/xml/rajeswari-pookkalam.xml,https://books.sayahna.org/html/rajeswari-pookkalam.html,Sayahna Foundation,"Trivandrum, India","February 9, 2024",2024,,Not available,20,JN Jamuna,PK Ashok,JN Jamuna,Sayahna Foundation,River Valley Technologies,The text of the original item is copyrighted to the author. The text encoding and editorial notes were created and​/or prepared by the Sayahna Foundation and are licensed under a Creative Commons Attr,https://creativecommons.org/licenses/by-nc-sa/4.0/,India,"February 9, 2024",963,10452,22,265,0,atomic,NFC,ca228c172f1860bdf1959643b04b562fd2b498c7ffc09549626110256945b136
rajeswari-kappal,K. Rajeswari,രാജേശ്വരി കെ,K. Rajeswari,https://books.sayahna.org/html/sfn-k-rajeswari.html,"പേരാവൂർ, വടക്കേക്കര, ആറന്മുള വഴി ഒരു കപ്പൽ","Peravoor, Vadakkekara, Aranmula Vazhi Oru Kappal","പേരാവൂർ, വടക്കേക്കര, ആറന്മുള വഴി ഒരു കപ്പൽ",Essay,article,Article; K. Rajeswari; Peravoor; Vadakkekara; Aranmula Vazhi Oru Kappal; കെ. രാജേശ്വരി; പേരാവൂർ; വടക്കേക്കര; ആറന്മുള വഴി ഒരു കപ്പൽ; Open Access Publishing; Malayalam; Sayahna Foundation; Free Software; XML,art,orginal,fact,single,ml,https://books.sayahna.org/xml/rajeswari-kappal.xml,https://books.sayahna.org/html/rajeswari-kappal.html,Sayahna Foundation,"Trivandrum, India","August 10, 2025",2025,,Not available,20,JN Jamuna,PK Ashok,JN Jamuna,Sayahna Foundation,River Valley Technologies,The text of the original item is copyrighted to the author. The text encoding and editorial notes were created and​/or prepared by the Sayahna Foundation and are licensed under a Creative Commons Attr,https://creativecommons.org/licenses/by-nc-sa/4.0/,India,"August 10, 2025",1505,15222,33,437,0,atomic,NFC,137c039caa7e1258d0df9670245408e051b7c2f54ad4f187b416932a134a369f
rajeswari-sudheeran,K. Rajeswari,രാജേശ്വരി കെ,K. Rajeswari,https://books.sayahna.org/html/sfn-k-rajeswari.html,പ്രശ്നവശാൽ സുധീരൻ...,Prasnavasal Sudheeran...,പ്രശ്നവശാൽ സുധീരൻ...,Essay,article,Article; K. Rajeswari; Prasnavasal Sudheeran...; കെ. രാജേശ്വരി; പ്രശ്നവശാൽ സുധീരൻ...; Open Access Publishing; Malayalam; Sayahna Foundation; Free Software; XML,art,orginal,fact,single,ml,https://books.sayahna.org/xml/rajeswari-sudheeran.xml,https://books.sayahna.org/html/rajeswari-sudheeran.html,Sayahna Foundation,"Trivandrum, India","August 23, 2025",2025,,Not available,20,JN Jamuna,PK Ashok,JN Jamuna,Sayahna Foundation,River Valley Technologies,The text of the original item is copyrighted to the author. The text encoding and editorial notes were created and​/or prepared by the Sayahna Foundation and are licensed under a Creative Commons Attr,https://creativecommons.org/licenses/by-nc-sa/4.0/,India,"August 23, 2025",907,9539,21,223,0,atomic,NFC,c2acf7b765b79250ff4973015a54b5e022cff8aadf5de144184475995d03ed34
rajeswari-madani,K. Rajeswari,രാജേശ്വരി കെ,K. Rajeswari,https://books.sayahna.org/html/sfn-k-rajeswari.html,മഅദനിയെ തുറന്നു വിടണമെന്നു് ആദർശധീരൻ പറയുമോ?,Madaniye Thurannu Vidanamennu Adarsadeeran Parayumo?,മഅദനിയെ തുറന്നു വിടണമെന്നു് ആദർശധീരൻ പറയുമോ?,Essay,article,Article; K. Rajeswari; Madaniye Thurannu Vidanamennu Adarsadeeran Parayumo?; കെ. രാജേശ്വരി; മഅദനിയെ തുറന്നു വിടണമെന്നു് ആദർശധീരൻ പറയുമോ?; Open Access Publishing; Malayalam; Sayahna Foundation; Free Software; XML,art,orginal,fact,single,ml,https://books.sayahna.org/xml/rajeswari-madani.xml,https://books.sayahna.org/html/rajeswari-madani.html,Sayahna Foundation,"Trivandrum, India","August 9, 2025",2025,,Not available,20,JN Jamuna,PK Ashok,JN Jamuna,Sayahna Foundation,River Valley Technologies,The text of the original item is copyrighted to the author. The text encoding and editorial notes were created and​/or prepared by the Sayahna Foundation and are licensed under a Creative Commons Attr,https://creativecommons.org/licenses/by-nc-sa/4.0/,India,"August 9, 2025",993,10324,18,253,0,atomic,NFC,e94a9b2b3c26d48e00f5d627d7c29afc828937f8d6e9c237e55f690985276db5
rajeswari-makane,K. Rajeswari,രാജേശ്വരി കെ,K. Rajeswari,https://books.sayahna.org/html/sfn-k-rajeswari.html,മകനേ നിനക്കുവേണ്ടി,Makane Ninakkuvendi,മകനേ നിനക്കുവേണ്ടി,Essay,article,Article; K. Rajeswari; Makane Ninakkuvendi; കെ. രാജേശ്വരി; മകനേ നിനക്കുവേണ്ടി; Open Access Publishing; Malayalam; Sayahna Foundation; Free Software; XML,art,orginal,fact,single,ml,https://books.sayahna.org/xml/rajeswari-makane.xml,https://books.sayahna.org/html/rajeswari-makane.html,Sayahna Foundation,"Trivandrum, India","December 10, 2025",2025,,Not available,20,JN Jamuna,PK Ashok,JN Jamuna,Sayahna Foundation,River Valley Technologies,The text of the original item is copyrighted to the author. The text encoding and editorial notes were created and​/or prepared by the Sayahna Foundation and are licensed under a Creative Commons Attr,https://creativecommons.org/licenses/by-nc-sa/4.0/,India,"December 10, 2025",964,9243,24,221,0,atomic,NFC,15697e050de010a3cda4c52b637e0927dc0bd15ecd3afee8d255e2eefcf94cc3
rajeswari-mankada,K. Rajeswari,രാജേശ്വരി കെ,K. Rajeswari,https://books.sayahna.org/html/sfn-k-rajeswari.html,മങ്കടയുടെ പാഠങ്ങൾ (കഴക്കൂട്ടത്തിന്റെയും),Mankadayude Paadangal (Kazhakoottaththinteyum),മങ്കടയുടെ പാഠങ്ങൾ (കഴക്കൂട്ടത്തിന്റെയും),Essay,article,Article; K. Rajeswari; Mankadayude Paadangal (Kazhakoottaththinteyum); കെ. രാജേശ്വരി; മങ്കടയുടെ പാഠങ്ങൾ (കഴക്കൂട്ടത്തിന്റെയും); Open Access Publishing; Malayalam; Sayahna Foundation; Free Software; XML,art,orginal,fact,single,ml,https://books.sayahna.org/xml/rajeswari-mankada.xml,https://books.sayahna.org/html/rajeswari-mankada.html,Sayahna Foundation,"Trivandrum, India","August 16, 2025",2025,,Not available,20,JN Jamuna,PK Ashok,JN Jamuna,Sayahna Foundation,River Valley Technologies,The text of the original item is copyrighted to the author. The text encoding and editorial notes were created and​/or prepared by the Sayahna Foundation and are licensed under a Creative Commons Attr,https://creativecommons.org/licenses/by-nc-sa/4.0/,India,"August 16, 2025",1704,16059,34,376,0,atomic,NFC,b1b558c24d34bab2d98050114116aed8caa9bf416d58ce76da6d3efe1e0626f5
rajeswari-maharashtra,K. Rajeswari,രാജേശ്വരി കെ,K. Rajeswari,https://books.sayahna.org/html/sfn-k-rajeswari.html,മഹാരാഷ്ട്ര: മണിമുഴങ്ങുന്നതാർക്കുവേണ്ടി?,Maharashtra: Manimuzhangunnathaarkkuvendi?,മഹാരാഷ്ട്ര: മണിമുഴങ്ങുന്നതാർക്കുവേണ്ടി?,Essay,article,Article; K. Rajeswari; Maharashtra: Manimuzhangunnathaarkkuvendi?; കെ. രാജേശ്വരി; മഹാരാഷ്ട്ര: മണിമുഴങ്ങുന്നതാർക്കുവേണ്ടി?; Open Access Publishing; Malayalam; Sayahna Foundation; Free Software; XML,art,orginal,fact,single,ml,https://books.sayahna.org/xml/rajeswari-maharashtra.xml,https://books.sayahna.org/html/rajeswari-maharashtra.html,Sayahna Foundation,"Trivandrum, India","July 24, 2025",2025,,Not available,20,JN Jamuna,PK Ashok,JN Jamuna,Sayahna Foundation,River Valley Technologies,The text of the original item is copyrighted to the author. The text encoding and editorial notes were created and​/or prepared by the Sayahna Foundation and are licensed under a Creative Commons Attr,https://creativecommons.org/licenses/by-nc-sa/4.0/,India,"July 24, 2025",971,9696,17,235,0,atomic,NFC,f764788704ba5487dd795662ce0e1071b7b7ecbe0fed94c56a34bc301ec8f23b
rajeswari-durantha,K. Rajeswari,രാജേശ്വരി കെ,K. Rajeswari,https://books.sayahna.org/html/sfn-k-rajeswari.html,രണ്ടു് ദുരന്തനായകർ,Randu Duranthanayakar,രണ്ടു് ദുരന്തനായകർ,Essay,article,Article; K. Rajeswari; Randu Duranthanayakar; കെ. രാജേശ്വരി; രണ്ടു് ദുരന്തനായകർ; Open Access Publishing; Malayalam; Sayahna Foundation; Free Software; XML,art,orginal,fact,single,ml,https://books.sayahna.org/xml/rajeswari-durantha.xml,https://books.sayahna.org/html/rajeswari-durantha.html,Sayahna Foundation,"Trivandrum, India","February 10, 2025",2025,,Not available,20,JN Jamuna,PK Ashok,JN Jamuna,Sayahna Foundation,River Valley Technologies,The text of the original item is copyrighted to the author. The text encoding and editorial notes were created and​/or prepared by the Sayahna Foundation and are licensed under a Creative Commons Attr,https://creativecommons.org/licenses/by-nc-sa/4.0/,India,"February 10, 2025",1368,14040,26,317,0,atomic,NFC,512bc5e04dba44cd9cd3ae5dfd42653869bce338eefbea7cb8d67eb1f199d6ed
rajeswari-rathibhasam,K. Rajeswari,രാജേശ്വരി കെ,K. Rajeswari,https://books.sayahna.org/html/sfn-k-rajeswari.html,രതിഭാസം,Rathibhasam,രതിഭാസം,Essay,article,Article; K. Rajeswari; Rathibhasam; കെ. രാജേശ്വരി; രതിഭാസം; Open Access Publishing; Malayalam; Sayahna Foundation; Free Software; XML,art,orginal,fact,single,ml,https://books.sayahna.org/xml/rajeswari-rathibhasam.xml,https://books.sayahna.org/html/rajeswari-rathibhasam.html,Sayahna Foundation,"Trivandrum, India","August 10, 2025",2025,,Not available,20,JN Jamuna,PK Ashok,JN Jamuna,Sayahna Foundation,River Valley Technologies,The text of the original item is copyrighted to the author. The text encoding and editorial notes were created and​/or prepared by the Sayahna Foundation and are licensed under a Creative Commons Attr,https://creativecommons.org/licenses/by-nc-sa/4.0/,India,"August 10, 2025",916,9550,27,260,0,atomic,NFC,1ef29635a47fee40343cc7fac5c69db2dfbdb3c4f6702b50120d1bf7603e9f9c
rajeswari-labha,K. Rajeswari,രാജേശ്വരി കെ,K. Rajeswari,https://books.sayahna.org/html/sfn-k-rajeswari.html,ലാഭക്കച്ചവടത്തിന്റെ നാനാർഥങ്ങൾ,Labhakkachavadaththinte Nanardhangal,ലാഭക്കച്ചവടത്തിന്റെ നാനാർഥങ്ങൾ,Essay,article,Article; K. Rajeswari; Labhakkachavadaththinte Nanardhangal; കെ. രാജേശ്വരി; ലാഭക്കച്ചവടത്തിന്റെ നാനാർഥങ്ങൾ; Open Access Publishing; Malayalam; Sayahna Foundation; Free Software; XML,art,orginal,fact,single,ml,https://books.sayahna.org/xml/rajeswari-labha.xml,https://books.sayahna.org/html/rajeswari-labha.html,Sayahna Foundation,"Trivandrum, India","March 16, 2024",2024,,Not available,20,JN Jamuna,PK Ashok,JN Jamuna,Sayahna Foundation,River Valley Technologies,The text of the original item is copyrighted to the author. The text encoding and editorial notes were created and​/or prepared by the Sayahna Foundation and are licensed under a Creative Commons Attr,https://creativecommons.org/licenses/by-nc-sa/4.0/,India,"March 16, 2024",778,8299,16,226,0,atomic,NFC,6325966b11cb6d976b27fc2e420ab083f71b6afb72727e501ff9ff37a63087c4
rajeswari-lal,K. Rajeswari,രാജേശ്വരി കെ,K. Rajeswari,https://books.sayahna.org/html/sfn-k-rajeswari.html,ലാൽകൃഷ്ണന്റെ പുനരവതാരം,Lalkrishnante Punaravatharam,ലാൽകൃഷ്ണന്റെ പുനരവതാരം,Essay,article,Article; K. Rajeswari; Lalkrishnante Punaravatharam; കെ. രാജേശ്വരി; ലാൽകൃഷ്ണന്റെ പുനരവതാരം; Open Access Publishing; Malayalam; Sayahna Foundation; Free Software; XML,art,orginal,fact,single,ml,https://books.sayahna.org/xml/rajeswari-lal.xml,https://books.sayahna.org/html/rajeswari-lal.html,Sayahna Foundation,"Trivandrum, India","April 5, 2024",2024,,Not available,20,JN Jamuna,PK Ashok,JN Jamuna,Sayahna Foundation,River Valley Technologies,The text of the original item is copyrighted to the author. The text encoding and editorial notes were created and​/or prepared by the Sayahna Foundation and are licensed under a Creative Commons Attr,https://creativecommons.org/licenses/by-nc-sa/4.0/,India,"April 5, 2024",1517,15865,32,426,0,atomic,NFC,12a81b60b14efeecf78e898103e30ed4811e042d8cce7f07b0b071c57f7645fb
rajeswari-thamara,K. Rajeswari,രാജേശ്വരി കെ,K. Rajeswari,https://books.sayahna.org/html/sfn-k-rajeswari.html,വയലിലെ താമര,Vayalile Thamara,വയലിലെ താമര,Essay,article,Article; K. Rajeswari; Vayalile Thamara; കെ. രാജേശ്വരി; വയലിലെ താമര; Open Access Publishing; Malayalam; Sayahna Foundation; Free Software; XML,art,orginal,fact,single,ml,https://books.sayahna.org/xml/rajeswari-thamara.xml,https://books.sayahna.org/html/rajeswari-thamara.html,Sayahna Foundation,"Trivandrum, India","July 23, 2025",2025,,Not available,20,JN Jamuna,PK Ashok,JN Jamuna,Sayahna Foundation,River Valley Technologies,The text of the original item is copyrighted to the author. The text encoding and editorial notes were created and​/or prepared by the Sayahna Foundation and are licensed under a Creative Commons Attr,https://creativecommons.org/licenses/by-nc-sa/4.0/,India,"July 23, 2025",1260,12971,29,377,0,atomic,NFC,502326ec8de71efe8ed80232260c853d1eff6e316016b4ed5100cc4ee1f9743c
rajeswari-vivaha,K. Rajeswari,രാജേശ്വരി കെ,K. Rajeswari,https://books.sayahna.org/html/sfn-k-rajeswari.html,വിവാഹ മാമാങ്കവും വിപ്ലവ വിവാഹങ്ങളും,Vivaha Mamangavum Viplava Vivahangalum,വിവാഹ മാമാങ്കവും വിപ്ലവ വിവാഹങ്ങളും,Essay,article,Article; K. Rajeswari; Vivaha Mamangavum Viplava Vivahangalum; കെ. രാജേശ്വരി; വിവാഹ മാമാങ്കവും വിപ്ലവ വിവാഹങ്ങളും; Open Access Publishing; Malayalam; Sayahna Foundation; Free Software; XML,art,orginal,fact,single,ml,https://books.sayahna.org/xml/rajeswari-vivaha.xml,https://books.sayahna.org/html/rajeswari-vivaha.html,Sayahna Foundation,"Trivandrum, India","August 9, 2025",2025,,Not available,20,JN Jamuna,PK Ashok,JN Jamuna,Sayahna Foundation,River Valley Technologies,The text of the original item is copyrighted to the author. The text encoding and editorial notes were created and​/or prepared by the Sayahna Foundation and are licensed under a Creative Commons Attr,https://creativecommons.org/licenses/by-nc-sa/4.0/,India,"August 9, 2025",1442,14643,35,393,0,atomic,NFC,86efd47fac130dc4e216de7f3b8c99da4d712c301d0db9010aebc2fd5642170f
rajeswari-viswanadha,K. Rajeswari,രാജേശ്വരി കെ,K. Rajeswari,https://books.sayahna.org/html/sfn-k-rajeswari.html,വിശ്വനാഥ വിഷാദയോഗം,Viswanadha Vishadayogam,വിശ്വനാഥ വിഷാദയോഗം,Essay,article,Article; K. Rajeswari; Viswanadha Vishadayogam; കെ. രാജേശ്വരി; വിശ്വനാഥ വിഷാദയോഗം; Open Access Publishing; Malayalam; Sayahna Foundation; Free Software; XML,art,orginal,fact,single,ml,https://books.sayahna.org/xml/rajeswari-viswanadha.xml,https://books.sayahna.org/html/rajeswari-viswanadha.html,Sayahna Foundation,"Trivandrum, India","October 3, 2025",2025,,Not available,20,JN Jamuna,PK Ashok,JN Jamuna,Sayahna Foundation,River Valley Technologies,The text of the original item is copyrighted to the author. The text encoding and editorial notes were created and​/or prepared by the Sayahna Foundation and are licensed under a Creative Commons Attr,https://creativecommons.org/licenses/by-nc-sa/4.0/,India,"October 3, 2025",861,9274,21,218,0,atomic,NFC,6840dee7222430c1d87088b08391db040af91689dc57809683a8e6298664d9e7
